month,surface_air mean_temp,mean_sunshine_hrs,mean_realtive humidity,total_rainfall,no_of_rainy_days,max_temperature,temp_category
Sep-00,28,0.44383036,-0.102447538,-0.836572079,-0.400206691,1.129430252,1
Oct-00,27.8,-1.380927629,-0.132602661,-0.485869934,0.003565316,0.884922771,1
Nov-00,27.3,-1.629758264,1.375153497,1.84744484,1.41676734,1.007176511,1
Dec-00,27,-1.215040539,1.525929113,0.528346571,0.811109329,-0.948883337,0
1-Jan,26.5,-1.049153449,1.465618866,2.200790469,1.41676734,-0.704375856,0
1-Feb,27,-0.717379269,0.319724187,-0.788108215,-0.602092694,-1.193390818,0
1-Mar,27.5,-0.219718,0.591120295,1.068498367,1.214881336,0.395907809,1
1-Apr,27.7,-0.302661545,1.043447142,0.240206869,0.811109329,0.151400328,1
1-May,28.5,0.27794327,0.741895911,-0.09815902,-0.400206691,0.151400328,1
1-Jun,28.2,-0.634435724,-0.011982168,-0.343121825,-0.602092694,0.273654068,1
1-Jul,28.4,2.019757713,-0.524619262,-0.570461406,-1.005864701,0.395907809,1
1-Aug,28,-0.634435724,0.34987931,-0.156315657,0.003565316,0.395907809,1
1-Sep,28,0.44383036,-0.072292414,-0.123712694,-0.198320688,-0.337614634,1
1-Oct,27.6,-1.049153449,0.34987931,0.67109468,1.214881336,0.76266903,1
1-Nov,27.2,-1.629758264,0.711740788,-0.006518258,0.205451319,-0.215360894,1
1-Dec,26.7,-0.966209904,1.284688128,3.81507773,1.214881336,-0.215360894,0
2-Jan,27,1.024435174,0.319724187,0.397934718,-0.602092694,0.151400328,0
2-Feb,27.3,1.439152899,-0.494464139,-1.103563913,-2.419066725,-1.071137078,1
2-Mar,28.2,1.605039989,-0.524619262,-1.061268177,-1.207750705,1.740698955,1
2-Apr,28.6,0.775604539,-0.072292414,-0.524641026,-0.198320688,1.129430252,1
2-May,28.9,0.44383036,-0.072292414,0.533633538,-0.198320688,0.884922771,1
2-Jun,28.7,0.526773905,-0.132602661,-0.818948856,-0.400206691,-0.093107153,1
2-Jul,28.4,0.941491629,0.048328078,0.508079864,-0.602092694,-0.459868375,1
2-Aug,28.5,0.858548084,-1.007101232,-1.073604434,0.003565316,0.273654068,1
2-Sep,28.1,-0.136774455,-0.253223153,-0.456791616,-1.005864701,-0.215360894,1
2-Oct,28.7,0.44383036,-0.826170493,-1.456028381,-1.409636708,1.496191474,1
2-Nov,27.4,-0.883266359,0.983136896,1.155733323,0.205451319,0.76266903,1
2-Dec,27.2,-0.717379269,1.857635467,0.695767193,2.02242535,-0.459868375,1
3-Jan,26.7,-0.800322814,1.314843251,2.362924124,1.214881336,-1.193390818,0
3-Feb,27.1,0.11205618,0.741895911,-0.027666126,-0.198320688,-0.948883337,1
3-Mar,28.1,1.024435174,0.380034433,-0.18891862,-0.602092694,0.151400328,1
3-Apr,27.9,-0.468548635,1.254533004,-0.142217078,1.214881336,0.395907809,1
3-May,29.2,0.11205618,-0.253223153,-0.830403951,-0.602092694,1.129430252,1
3-Jun,28.9,1.107378719,-1.218187094,-1.107969719,-0.400206691,1.129430252,1
3-Jul,28.1,-0.05383091,-0.253223153,-0.049695156,0.003565316,-0.704375856,1
3-Aug,28.2,0.360886815,0.168948571,0.154734235,-0.198320688,-0.337614634,1
3-Sep,27.6,-0.55149218,0.681585664,0.257830092,0.205451319,-0.582122116,1
3-Oct,27.6,-0.468548635,0.711740788,1.54520656,1.41676734,-0.459868375,1
3-Nov,27.1,-1.215040539,1.435463743,-0.372200143,1.012995333,-0.459868375,1
3-Dec,26.5,-1.463871174,1.40530862,0.854376203,0.609223326,-1.437898299,0
4-Jan,26.9,0.858548084,1.254533004,3.743703675,-0.198320688,-1.68240578,0
4-Feb,27.6,1.687983534,-0.615084631,-1.270103374,-2.015294718,0.76266903,1
4-Mar,27.7,-0.717379269,0.983136896,0.822654401,0.407337323,0.395907809,1
4-Apr,28.9,1.107378719,-0.072292414,-1.04805076,-1.005864701,2.107460176,1
4-May,28.9,0.27794327,-0.132602661,-0.338716019,-0.198320688,1.129430252,1
4-Jun,29,0.526773905,-0.826170493,-0.430356781,-1.207750705,0.395907809,1
4-Jul,27.3,-1.215040539,0.83236128,-0.08317928,1.214881336,-0.582122116,1
4-Aug,28.3,1.356209354,-0.675394878,0.080716697,-1.207750705,0.151400328,1
4-Sep,27.8,0.194999725,0.319724187,-0.415377041,0.003565316,-0.337614634,1
4-Oct,27.8,-0.55149218,0.410189556,-0.444455359,-0.198320688,1.007176511,1
4-Nov,27.3,0.11205618,1.073602265,-0.086703925,0.205451319,-1.071137078,1
4-Dec,26.8,-0.634435724,0.802206157,-0.319330473,0.003565316,-0.826629597,0
5-Jan,26.6,0.692660994,0.229258817,-0.11313876,-1.207750705,-1.193390818,0
5-Feb,28.5,2.849193163,-1.45942808,-1.477176249,-2.217180722,1.618445214,1
5-Mar,28.5,1.273265809,-0.675394878,-0.825116984,-0.400206691,1.985206436,1
5-Apr,28.7,1.107378719,-0.464309015,-0.831285112,-0.803978698,2.107460176,1
5-May,28.5,-0.136774455,0.621275418,1.366330842,1.214881336,2.474221398,1
5-Jun,28.8,-0.219718,0.048328078,-0.825998145,0.205451319,0.64041529,1
5-Jul,28,-0.219718,0.440344679,-0.634786172,0.205451319,0.64041529,1
5-Aug,28.2,0.692660994,0.108638324,-1.035714503,-0.198320688,0.273654068,1
5-Sep,28.2,0.44383036,0.500654925,-0.002993614,0.811109329,-0.337614634,1
5-Oct,27.6,-0.468548635,0.802206157,1.220058088,1.012995333,-0.459868375,1
5-Nov,27.3,-1.049153449,1.164067635,1.646540094,1.820539346,0.273654068,1
5-Dec,27.3,-0.966209904,0.92282665,-0.088466247,1.012995333,0.151400328,1
6-Jan,26.5,-0.717379269,1.586239359,2.452802563,1.214881336,-1.68240578,0
6-Feb,27.5,1.439152899,0.440344679,-0.533452637,-1.207750705,-0.093107153,1
6-Mar,28.3,1.190322264,-0.373843646,-0.818948856,-1.005864701,1.496191474,1
6-Apr,27.6,-0.302661545,1.344998374,0.561830695,0.811109329,0.884922771,1
6-May,28.1,-0.55149218,0.802206157,0.261354737,0.003565316,0.518161549,1
6-Jun,27.8,-0.136774455,1.133912512,0.53539586,0.407337323,-0.826629597,1
6-Jul,28.4,1.024435174,0.380034433,-0.19596791,0.205451319,-0.337614634,1
6-Aug,28.3,0.858548084,-0.192912907,-0.429475619,0.003565316,-0.337614634,1
6-Sep,28,-0.302661545,-0.464309015,-0.817186534,-0.400206691,-0.704375856,1
6-Oct,28.3,-0.717379269,-0.494464139,-0.652409395,-1.207750705,0.273654068,1
6-Nov,27.3,-0.05383091,1.465618866,0.084241342,0.811109329,-0.215360894,1
6-Dec,26.6,-2.044475988,1.797325221,5.197619603,1.618653343,-0.826629597,0
7-Jan,26.5,-1.297984084,1.284688128,2.414912633,1.214881336,-0.826629597,0
7-Feb,27.3,1.605039989,-0.011982168,-0.621568754,-2.217180722,-0.093107153,1
7-Mar,27.5,0.11205618,0.711740788,0.820010918,1.41676734,0.151400328,1
7-Apr,28.1,0.194999725,0.651430541,0.56535534,0.003565316,0.395907809,1
7-May,28.3,-0.136774455,0.681585664,-0.430356781,0.407337323,0.029146587,1
7-Jun,28.4,0.27794327,0.078483201,-0.326379763,-0.400206691,0.76266903,1
7-Jul,27.7,-1.546814719,0.681585664,-0.302588411,1.012995333,-0.459868375,1
7-Aug,27.7,0.029112635,0.108638324,0.129180562,1.214881336,-1.071137078,1
7-Sep,27.8,0.11205618,0.229258817,-0.238263646,-0.198320688,-0.948883337,1
7-Oct,27.8,-0.05383091,0.199103694,0.538920505,0.407337323,0.395907809,1
7-Nov,26.9,-1.795645353,1.194222758,1.690598152,1.41676734,0.151400328,0
7-Dec,26.4,-0.966209904,1.284688128,2.577927449,1.214881336,-1.926913262,0
8-Jan,26.8,0.360886815,1.043447142,0.762735442,1.012995333,0.151400328,0
8-Feb,26.7,-0.136774455,0.108638324,-0.412733557,-1.207750705,0.029146587,0
8-Mar,26.5,-1.132096994,1.375153497,1.04030121,0.407337323,-0.826629597,0
8-Apr,28.1,0.27794327,-0.162757784,-0.782821248,-0.198320688,-0.093107153,1
8-May,28.8,0.775604539,-1.037256355,-0.450623487,-0.602092694,0.884922771,1
8-Jun,28.2,-0.05383091,-0.3135334,-0.508780125,-0.400206691,-0.582122116,1
8-Jul,27.8,-0.634435724,-0.373843646,-0.766079186,0.205451319,-0.826629597,1
8-Aug,27.4,-0.136774455,0.380034433,1.332846718,0.811109329,-0.826629597,1
8-Sep,27.7,-0.468548635,0.048328078,-0.102564826,0.811109329,-0.582122116,1
8-Oct,27.6,-0.966209904,0.711740788,-0.145741723,1.012995333,-0.093107153,1
8-Nov,27.3,-1.380927629,1.013292019,1.306411883,0.407337323,-0.459868375,1
8-Dec,26.9,-0.717379269,0.34987931,0.600601787,0.609223326,-0.948883337,0
9-Jan,26.8,0.775604539,-1.037256355,-1.213709059,-1.813408715,-0.948883337,0
9-Feb,27.3,0.609717449,-0.554774385,0.226989451,-1.207750705,1.985206436,1
9-Mar,27.2,-0.136774455,0.862516403,0.416439102,1.012995333,-0.215360894,1
9-Apr,28.5,0.44383036,-0.102447538,0.06749928,-0.400206691,1.618445214,1
9-May,28.7,0.775604539,0.138793448,0.198792294,0.609223326,0.273654068,1
9-Jun,29.1,1.107378719,-0.826170493,-1.359100652,-1.207750705,0.395907809,1
9-Jul,28.3,0.44383036,-0.524619262,-0.132524306,0.407337323,-0.337614634,1
9-Aug,28.3,0.692660994,-0.554774385,0.015510771,-0.400206691,0.151400328,1
9-Sep,28.3,-0.05383091,-0.162757784,-0.585441146,-0.198320688,-0.459868375,1
9-Oct,28.2,-0.219718,0.078483201,-0.375724788,0.205451319,0.64041529,1
9-Nov,27.2,-0.800322814,0.92282665,0.931918386,1.820539346,0.884922771,1
9-Dec,27.1,-0.800322814,1.133912512,0.121250111,0.811109329,-0.948883337,1
10-Jan,27.5,1.190322264,-0.132602661,-0.938786775,-0.803978698,-1.315644559,1
10-Feb,28.9,2.600362528,-1.580048572,-1.495680633,-2.015294718,2.229713917,1
10-Mar,28.6,0.360886815,-0.79601537,0.545969794,-0.602092694,2.596475139,1
10-Apr,28.6,0.44383036,0.470499802,-0.154553335,0.811109329,1.373937733,1
10-May,29.2,0.692660994,-0.102447538,-0.163364946,0.609223326,2.229713917,1
10-Jun,28.3,-0.468548635,0.410189556,0.567998823,1.012995333,0.151400328,1
10-Jul,27.7,-0.883266359,0.681585664,1.079072301,0.811109329,0.029146587,1
10-Aug,27.9,-0.219718,0.500654925,-0.155434496,0.407337323,-0.337614634,1
10-Sep,28,0.029112635,-0.011982168,-0.480582967,-0.198320688,-0.215360894,1
10-Oct,28.3,-1.215040539,-0.072292414,-0.086703925,0.609223326,0.884922771,1
10-Nov,27.4,-0.55149218,1.013292019,0.905483551,1.41676734,-0.337614634,1
10-Dec,26.8,-1.712701809,0.83236128,0.047232573,0.003565316,0.273654068,0
11-Jan,26.3,-0.966209904,0.983136896,2.97092533,0.609223326,-1.193390818,0
11-Feb,27.3,1.522096444,-0.434153892,-1.348526718,-1.207750705,0.151400328,1
11-Mar,27.1,-0.883266359,0.892671526,0.709865772,1.618653343,0.151400328,1
11-Apr,27.9,1.273265809,0.410189556,0.367975238,-0.400206691,-0.337614634,1
11-May,28.5,0.194999725,0.83236128,-0.432119103,0.205451319,2.351967657,1
11-Jun,28.4,-0.55149218,0.34987931,0.325679502,0.205451319,-0.337614634,1
11-Jul,28.7,1.770927079,-0.373843646,-0.876224332,-1.409636708,-0.582122116,1
11-Aug,27.9,0.360886815,0.018172955,-0.833928596,-0.198320688,-1.071137078,1
11-Sep,27.8,-0.468548635,0.048328078,-0.349289953,0.003565316,-1.193390818,1
11-Oct,27.3,-0.302661545,1.465618866,0.359163627,1.214881336,-1.071137078,1
11-Nov,27.1,-0.883266359,1.586239359,1.777833108,2.02242535,-1.071137078,1
11-Dec,26.6,-1.961532443,1.767170098,0.956590899,1.41676734,-1.315644559,0
12-Jan,26.7,0.27794327,1.435463743,-0.616281787,0.407337323,-1.071137078,0
12-Feb,27.2,1.107378719,0.92282665,-0.81454305,-0.602092694,-0.582122116,1
12-Mar,27,-1.215040539,1.435463743,1.210365315,1.41676734,-0.215360894,0
12-Apr,27.6,0.11205618,0.772051034,0.745112218,1.214881336,-0.582122116,1
12-May,28.2,-0.05383091,0.168948571,1.021796825,1.012995333,0.395907809,1
12-Jun,28.7,0.27794327,-1.067411479,-1.084178368,-1.207750705,-0.826629597,1
12-Jul,27.7,0.44383036,-0.434153892,-0.398634978,0.609223326,-1.56015204,1
12-Aug,27.9,0.360886815,-0.826170493,-0.502611996,-0.400206691,-0.826629597,1
12-Sep,27.9,-0.05383091,-0.856325616,-0.60306437,-0.803978698,-0.826629597,1
12-Oct,27.7,0.194999725,-0.373843646,-0.474414839,-0.198320688,-0.337614634,1
12-Nov,27.1,-1.049153449,0.862516403,0.283383766,1.618653343,-0.704375856,1
12-Dec,26.7,-1.712701809,1.344998374,1.6509459,1.618653343,-1.437898299,0
13-Jan,27.1,0.27794327,-0.132602661,0.757448475,0.205451319,2.229713917,1
13-Feb,26.5,-1.380927629,1.314843251,1.931155151,1.618653343,-1.071137078,0
13-Mar,28.3,1.522096444,-0.645239754,-0.795157504,-0.803978698,0.518161549,1
13-Apr,28.2,-0.38560509,0.048328078,-0.146622884,1.012995333,1.862952695,1
13-May,28.2,-0.219718,0.168948571,0.311580923,0.609223326,0.64041529,1
13-Jun,29,0.609717449,-2.394236897,-0.569580245,-0.400206691,1.373937733,1
13-Jul,27.8,0.029112635,-0.79601537,-0.012686387,0.205451319,0.151400328,1
13-Aug,27.9,0.360886815,-1.067411479,-0.091990892,0.205451319,-0.704375856,1
13-Sep,27.5,-0.883266359,-0.373843646,0.713390416,1.012995333,-0.582122116,1
13-Oct,27.7,0.526773905,-0.79601537,0.963640188,1.012995333,-0.215360894,1
13-Nov,27.1,-0.966209904,0.621275418,1.02532147,1.618653343,-0.582122116,1
13-Dec,26.5,-1.795645353,0.983136896,1.517009402,1.41676734,0.395907809,0
14-Jan,26.2,-0.302661545,-1.218187094,-0.886798266,-1.813408715,-1.926913262,0
14-Feb,27.2,2.600362528,-2.42439202,-1.549431465,-2.620952728,0.518161549,1
14-Mar,27.9,1.936814168,-1.972065173,-0.969627416,-1.611522711,1.251683993,1
14-Apr,28.2,0.029112635,-0.765860247,-0.581916502,0.609223326,1.373937733,1
14-May,28.6,0.11205618,-0.705550001,-0.442693037,0.811109329,0.518161549,1
14-Jun,29,0.27794327,-1.519738326,-0.922044713,-0.602092694,0.273654068,1
14-Jul,28.7,-0.136774455,-1.278497341,-0.24178829,0.205451319,-0.215360894,1
14-Aug,27.7,-0.966209904,-0.856325616,0.572404629,1.214881336,-1.804659521,1
14-Sep,28.5,1.107378719,-2.092685666,-0.81454305,-1.005864701,-0.215360894,1
14-Oct,28.4,0.27794327,-1.670513942,-0.493800385,-0.803978698,0.884922771,1
14-Nov,27.5,-0.219718,-0.042137291,0.658758424,1.820539346,0.029146587,1
14-Dec,27,-1.629758264,0.018172955,0.612938043,0.609223326,0.273654068,0
15-Jan,26.9,1.439152899,-1.489583203,-0.849789497,-1.611522711,-1.193390818,0
15-Feb,27,1.356209354,-2.152995912,-1.385535487,-1.611522711,0.273654068,0
15-Mar,28.2,1.356209354,-2.032375419,-0.807493761,-1.813408715,1.251683993,1
15-Apr,28.6,1.273265809,-1.640358818,-0.906183812,-0.198320688,1.251683993,1
15-May,28.7,0.11205618,-1.097566602,-0.766960347,-0.400206691,1.007176511,1
15-Jun,29,0.858548084,-2.032375419,-0.707041388,-0.803978698,1.129430252,1
15-Jul,29.1,1.190322264,-2.303771528,-0.521997542,-0.198320688,-0.826629597,1
15-Aug,28.4,0.360886815,-1.760979311,0.086003664,-0.602092694,-0.337614634,1
15-Sep,28.7,-1.132096994,-2.273616405,-1.008398507,-1.207750705,-0.215360894,1
15-Oct,28.7,-0.800322814,-2.152995912,-0.782821248,-1.005864701,0.273654068,1
15-Nov,28,-0.717379269,-1.037256355,-0.911470779,-0.198320688,0.273654068,1
15-Dec,27.7,-0.302661545,-0.434153892,1.112556426,1.012995333,-0.337614634,1
16-Jan,28.3,1.273265809,-0.88648074,-0.435643748,0.205451319,-0.704375856,1
16-Feb,27.8,0.692660994,-1.127721725,0.087765987,-0.803978698,-0.826629597,1
16-Mar,29,1.936814168,-2.364081774,-1.496561795,-1.611522711,0.884922771,1
16-Apr,29.4,1.107378719,-2.092685666,-0.759911058,0.003565316,1.985206436,1
16-May,29.3,0.44383036,-1.549893449,0.156496558,-0.400206691,1.496191474,1
16-Jun,28.5,-0.219718,-1.45942808,-0.116663405,-0.198320688,0.029146587,1
16-Jul,28.4,0.526773905,-1.580048572,-0.065556057,1.214881336,0.029146587,1
16-Aug,28.9,0.858548084,-2.575167636,-0.32461744,0.205451319,0.518161549,1
16-Sep,28.3,-0.136774455,-2.605322759,-0.503493158,0.205451319,1.251683993,1
16-Oct,28.3,-0.883266359,-3.178270099,0.043707928,0.407337323,1.496191474,1
16-Nov,27.4,-1.795645353,-1.489583203,1.005935924,1.214881336,-0.948883337,1
16-Dec,27.4,-0.468548635,-2.937029114,1.027083792,1.820539346,0.273654068,1
17-Jan,26.9,-0.717379269,0.681585664,0.189980682,1.41676734,0.395907809,0
17-Feb,26.9,1.190322264,0.199103694,-0.155434496,0.205451319,-1.193390818,0
17-Mar,27.4,0.360886815,-0.011982168,-0.351052275,-0.602092694,-0.093107153,1
17-Apr,27.8,-0.302661545,0.289569063,0.286908411,1.41676734,1.251683993,1
17-May,28.5,0.194999725,0.078483201,0.123012433,0.205451319,-0.704375856,1
17-Jun,28.5,0.526773905,-0.705550001,-0.617162948,-0.803978698,-0.459868375,1
17-Jul,28.3,1.107378719,-0.88648074,-0.849789497,-1.005864701,-1.193390818,1
17-Aug,28.1,0.360886815,-0.79601537,-0.809256083,0.811109329,-0.459868375,1
17-Sep,28,0.029112635,-0.464309015,-0.455029293,1.012995333,-1.193390818,1
17-Oct,27.9,-0.136774455,-0.011982168,-0.486751095,0.811109329,1.496191474,1
17-Nov,27.1,-1.215040539,1.133912512,0.815605112,2.02242535,-1.071137078,1
17-Dec,27,-0.05383091,0.802206157,1.719676471,1.820539346,0.151400328,0
18-Jan,26.1,-1.297984084,1.224377881,0.977738767,2.224311353,-0.215360894,0
18-Feb,27.2,1.936814168,-1.610203695,-1.420781934,-1.813408715,0.151400328,1
18-Mar,28,0.609717449,-1.248342217,-1.158195906,-0.803978698,1.007176511,1
18-Apr,28.5,0.941491629,-1.218187094,-1.011923152,0.003565316,1.985206436,1
18-May,28.7,0.11205618,-1.067411479,-0.386298722,1.012995333,1.007176511,1
18-Jun,28.4,-1.297984084,-0.976946109,0.057806507,0.609223326,0.029146587,1
18-Jul,28.5,0.360886815,-1.45942808,-0.289370994,-0.803978698,-0.459868375,1
18-Aug,28.5,0.858548084,-1.670513942,-0.479701806,-0.602092694,-0.215360894,1
18-Sep,28,0.27794327,-1.640358818,-0.27879706,-0.198320688,-0.459868375,1
18-Oct,27.9,0.360886815,-0.856325616,0.514247992,0.811109329,1.373937733,1
18-Nov,27.3,-1.546814719,0.199103694,-0.056744445,2.62808336,0.029146587,1
18-Dec,27.6,-0.468548635,-0.3135334,-0.03030961,1.012995333,0.518161549,1
19-Jan,28,1.190322264,-2.092685666,-0.990775284,-1.005864701,0.029146587,1
19-Feb,28.2,2.932136708,-2.545012513,-1.272746858,-1.813408715,0.884922771,1
19-Mar,28.7,2.185644803,-3.08780473,-0.914995423,-1.611522711,1.740698955,1
19-Apr,28.6,0.194999725,-1.489583203,-0.010924064,-1.005864701,1.373937733,1
19-May,29.3,1.107378719,-1.007101232,-0.943192581,-0.198320688,1.618445214,1
19-Jun,28.4,-0.302661545,-0.916635863,-0.019735676,0.407337323,-0.459868375,1
19-Jul,29,1.522096444,-2.213306158,-1.443692124,-1.207750705,0.029146587,1
19-Aug,29.1,1.605039989,-3.148114976,-1.447216769,-1.611522711,0.76266903,1
19-Sep,29,0.858548084,-2.876718868,-1.350289041,-2.015294718,1.129430252,1
